date;code;n_events;tone_sum;tone_cnt;n_14;n_17;n_18;n_19;n_20
2023-12-14;GM;2284;-4044.786431712027;2284;10.0;178.0;15.0;94.0;4.0
2023-12-14;IS;15131;-68738.55292322385;15131;174.0;579.0;488.0;1857.0;63.0
2023-12-14;NI;4007;-3594.3237337837018;4007;33.0;194.0;71.0;139.0;0.0
2023-12-14;PK;2884;-10264.884767144706;2884;27.0;185.0;71.0;201.0;7.0
2023-12-14;RS;5118;-14143.78468462883;5118;17.0;295.0;91.0;452.0;5.0
2023-12-14;TW;700;-206.1436280813745;700;0.0;15.0;1.0;23.0;0.0
2023-12-14;UP;6106;-12243.235032640814;6106;20.0;104.0;77.0;448.0;1.0
2023-12-14;US;52682;-113409.9959548988;52682;308.0;3203.0;855.0;2831.0;27.0
2023-12-15;GM;2379;-5298.97921044267;2379;11.0;221.0;9.0;154.0;5.0
2023-12-15;IS;14684;-65305.26776414923;14684;192.0;563.0;507.0;1896.0;57.0
2023-12-15;NI;4333;-4005.0085774697386;4333;18.0;210.0;68.0;144.0;1.0
2023-12-15;PK;2655;-8771.574404005436;2655;19.0;135.0;75.0;230.0;0.0
2023-12-15;RS;4633;-12463.73941392893;4633;31.0;286.0;72.0;361.0;8.0
2023-12-15;TW;511;-495.94128448612713;511;0.0;12.0;1.0;13.0;0.0
2023-12-15;UP;5168;-7839.89544696448;5168;16.0;70.0;67.0;322.0;5.0
2023-12-15;US;49594;-110563.16499321484;49594;289.0;3164.0;767.0;2957.0;27.0
2023-12-16;GM;1145;-2745.803778403817;1145;7.0;54.0;8.0;81.0;0.0
2023-12-16;IS;10341;-53495.515848532785;10341;176.0;338.0;365.0;1558.0;53.0
2023-12-16;NI;2879;-2341.4322033417734;2879;12.0;127.0;60.0;69.0;0.0
2023-12-16;PK;2439;-5926.04628403526;2439;27.0;135.0;46.0;203.0;1.0
2023-12-16;RS;2799;-9173.318228615382;2799;15.0;113.0;41.0;329.0;1.0
2023-12-16;TW;291;-299.75071265274687;291;0.0;3.0;1.0;14.0;0.0
2023-12-16;UP;2722;-6922.247413344826;2722;20.0;49.0;37.0;341.0;0.0
2023-12-16;US;29676;-69899.9769709547;29676;236.0;1820.0;406.0;1830.0;11.0
2023-12-17;GM;1257;-3574.3986582875855;1257;7.0;60.0;3.0;72.0;3.0
2023-12-17;IS;11059;-61103.57643887185;11059;146.0;374.0;372.0;1895.0;64.0
2023-12-17;NI;2813;-77.21438057013772;2813;24.0;117.0;33.0;76.0;2.0
2023-12-17;PK;1460;-4210.929203561817;1460;33.0;126.0;23.0;133.0;1.0
2023-12-17;RS;2688;-9123.447071152328;2688;11.0;76.0;48.0;416.0;0.0
2023-12-17;TW;302;-532.0360970184777;302;1.0;5.0;2.0;15.0;0.0
2023-12-17;UP;2502;-8203.55528843462;2502;11.0;71.0;47.0;405.0;0.0
2023-12-17;US;21311;-45646.48063952141;21311;163.0;1018.0;298.0;1413.0;18.0
2023-12-18;GM;1955;-4209.375359563959;1955;23.0;82.0;16.0;140.0;0.0
2023-12-18;IS;15056;-76546.01383781176;15056;227.0;397.0;458.0;2347.0;72.0
2023-12-18;NI;3661;-4184.727429543904;3661;30.0;204.0;125.0;156.0;2.0
2023-12-18;PK;2302;-6227.567932756272;2302;43.0;121.0;27.0;148.0;3.0
2023-12-18;RS;4189;-13028.877601404343;4189;22.0;127.0;100.0;573.0;1.0
2023-12-18;TW;516;-855.621188280599;516;3.0;34.0;2.0;19.0;0.0
2023-12-18;UP;4029;-10559.425895556826;4029;18.0;88.0;89.0;536.0;2.0
2023-12-18;US;38122;-80070.27259929232;38122;204.0;2299.0;572.0;2263.0;14.0
2023-12-19;GM;1888;-2526.2515874408946;1888;21.0;70.0;24.0;96.0;0.0
2023-12-19;IS;13525;-63694.13840383136;13525;155.0;440.0;469.0;1940.0;79.0
2023-12-19;NI;4140;-4966.3428998921945;4140;28.0;181.0;110.0;160.0;2.0
2023-12-19;PK;2269;-6091.642663448407;2269;68.0;166.0;35.0;144.0;1.0
2023-12-19;RS;4299;-12117.061374737808;4299;16.0;189.0;89.0;422.0;1.0
2023-12-19;TW;502;-688.9802465668686;502;1.0;5.0;1.0;15.0;0.0
2023-12-19;UP;3817;-9597.863470876766;3817;18.0;127.0;64.0;402.0;1.0
2023-12-19;US;47132;-106969.83571132577;47132;271.0;3174.0;725.0;2679.0;10.0
2023-12-20;GM;1870;-2623.1829918072876;1870;26.0;77.0;16.0;86.0;0.0
2023-12-20;IS;12849;-58314.364703519896;12849;182.0;460.0;352.0;1662.0;55.0
2023-12-20;NI;3680;-3945.578377876227;3680;48.0;167.0;96.0;168.0;0.0
2023-12-20;PK;2457;-6439.6562615249795;2457;37.0;247.0;38.0;177.0;2.0
2023-12-20;RS;4619;-13665.805359752609;4619;18.0;239.0;84.0;411.0;0.0
2023-12-20;TW;613;-318.56594977397737;613;0.0;15.0;4.0;20.0;0.0
2023-12-20;UP;3798;-10035.130325805278;3798;13.0;128.0;94.0;409.0;1.0
2023-12-20;US;49909;-114670.32954820628;49909;254.0;3707.0;925.0;2878.0;12.0
2023-12-21;GM;1752;-2564.5377174410555;1752;19.0;50.0;11.0;71.0;1.0
2023-12-21;IS;12552;-57792.52393044194;12552;134.0;432.0;367.0;1603.0;68.0
2023-12-21;NI;3684;-127.16849014685988;3684;31.0;168.0;49.0;99.0;0.0
2023-12-21;PK;2796;-11589.178222581204;2796;101.0;289.0;66.0;246.0;2.0
2023-12-21;RS;4616;-13059.537023996158;4616;18.0;220.0;80.0;515.0;2.0
2023-12-21;TW;611;-819.7433941915519;611;3.0;7.0;0.0;20.0;0.0
2023-12-21;UP;3853;-9461.711450811596;3853;11.0;121.0;80.0;449.0;5.0
2023-12-21;US;48672;-117163.58360020728;48672;278.0;3584.0;801.0;2795.0;12.0
2023-12-22;GM;1622;-2911.7299250620613;1622;9.0;71.0;14.0;107.0;2.0
2023-12-22;IS;11657;-53265.83993773602;11657;154.0;340.0;388.0;1642.0;63.0
2023-12-22;NI;3190;-2102.6148284829424;3190;19.0;151.0;45.0;84.0;0.0
2023-12-22;PK;2700;-10605.08083863379;2700;83.0;254.0;75.0;173.0;1.0
2023-12-22;RS;4484;-14222.82336995566;4484;36.0;254.0;114.0;557.0;1.0
2023-12-22;TW;526;-589.8886659308602;526;1.0;14.0;0.0;32.0;0.0
2023-12-22;UP;3537;-9003.829078409184;3537;13.0;93.0;83.0;522.0;0.0
2023-12-22;US;42314;-102719.368490582;42314;212.0;3003.0;744.0;2606.0;7.0
2023-12-23;GM;1085;-1606.5521661925309;1085;6.0;32.0;12.0;81.0;0.0
2023-12-23;IS;8187;-39481.404005987075;8187;102.0;322.0;358.0;1402.0;30.0
2023-12-23;NI;2527;-3154.547143441559;2527;21.0;178.0;58.0;95.0;0.0
2023-12-23;PK;1783;-5223.773847446775;1783;53.0;129.0;39.0;129.0;1.0
2023-12-23;RS;2994;-9577.799640027224;2994;24.0;169.0;68.0;368.0;2.0
2023-12-23;TW;339;-437.936592554624;339;0.0;4.0;3.0;9.0;0.0
2023-12-23;UP;2951;-7491.42135916342;2951;10.0;80.0;46.0;396.0;1.0
2023-12-23;US;26242;-63371.15515868638;26242;129.0;1775.0;515.0;1663.0;3.0
2023-12-24;GM;1005;-1933.095753053727;1005;8.0;60.0;10.0;66.0;0.0
2023-12-24;IS;7936;-36364.96623540978;7936;111.0;248.0;248.0;1210.0;50.0
2023-12-24;NI;2723;-1173.239910799107;2723;14.0;106.0;30.0;202.0;0.0
2023-12-24;PK;1823;-6201.161168830124;1823;59.0;134.0;33.0;148.0;0.0
2023-12-24;RS;2247;-5613.649695433574;2247;12.0;103.0;51.0;319.0;1.0
2023-12-24;TW;388;-258.61695479043806;388;4.0;11.0;0.0;13.0;0.0
2023-12-24;UP;2149;-4028.883210593621;2149;9.0;61.0;31.0;316.0;1.0
2023-12-24;US;17377;-38780.82928341138;17377;110.0;987.0;257.0;1347.0;2.0
2023-12-25;GM;743;-1547.9576835318542;743;11.0;62.0;4.0;43.0;2.0
2023-12-25;IS;9059;-44705.322989646746;9059;151.0;252.0;310.0;1569.0;52.0
2023-12-25;NI;2983;-1870.5979762584095;2983;28.0;104.0;57.0;199.0;4.0
2023-12-25;PK;1550;-3216.656637354162;1550;25.0;103.0;34.0;108.0;0.0
2023-12-25;RS;3513;-9422.676630410282;3513;43.0;184.0;43.0;544.0;0.0
2023-12-25;TW;333;-594.2301924570252;333;2.0;22.0;0.0;10.0;0.0
2023-12-25;UP;2629;-6019.98262007641;2629;6.0;84.0;36.0;526.0;0.0
2023-12-25;US;15599;-26098.261649848613;15599;95.0;751.0;181.0;1117.0;16.0
2023-12-26;GM;793;-1811.51261766577;793;13.0;64.0;7.0;47.0;1.0
2023-12-26;IS;11664;-59974.34171839418;11664;197.0;402.0;385.0;2159.0;73.0
2023-12-26;NI;3178;-6218.731308722792;3178;17.0;138.0;57.0;360.0;13.0
2023-12-26;PK;2031;-4597.653403738238;2031;29.0;126.0;36.0;128.0;0.0
2023-12-26;RS;5210;-17314.618191963338;5210;38.0;236.0;96.0;1021.0;0.0
2023-12-26;TW;531;-611.5092487758274;531;1.0;12.0;0.0;9.0;0.0
2023-12-26;UP;4093;-14858.4745999562;4093;38.0;127.0;76.0;1119.0;2.0
2023-12-26;US;26111;-53067.89394303853;26111;232.0;1541.0;335.0;1788.0;16.0
2023-12-27;GM;1707;-2910.460263985703;1707;7.0;81.0;10.0;102.0;1.0
2023-12-27;IS;11309;-58836.283096890416;11309;155.0;373.0;393.0;2007.0;67.0
2023-12-27;NI;4481;-8513.43111116327;4481;26.0;144.0;72.0;477.0;9.0
2023-12-27;PK;2114;-6750.229993668072;2114;42.0;187.0;35.0;157.0;0.0
2023-12-27;RS;4935;-12887.68074101565;4935;33.0;200.0;103.0;723.0;0.0
2023-12-27;TW;517;-933.1644525542392;517;2.0;14.0;2.0;27.0;0.0
2023-12-27;UP;3598;-12269.550110052362;3598;31.0;102.0;88.0;782.0;0.0
2023-12-27;US;34065;-78391.34540550056;34065;204.0;2252.0;540.0;2455.0;9.0
2023-12-28;GM;1384;-1885.9189276973907;1384;7.0;52.0;15.0;85.0;0.0
2023-12-28;IS;10888;-58901.15034865046;10888;158.0;438.0;487.0;2196.0;55.0
2023-12-28;NI;4075;-8917.34489855797;4075;18.0;221.0;114.0;323.0;12.0
2023-12-28;PK;2227;-6827.495935406012;2227;42.0;234.0;38.0;81.0;0.0
2023-12-28;RS;4909;-14104.357695667386;4909;25.0;257.0;136.0;516.0;7.0
2023-12-28;TW;487;-988.9531983471376;487;0.0;15.0;1.0;19.0;0.0
2023-12-28;UP;4063;-11474.776259888204;4063;21.0;115.0;109.0;541.0;2.0
2023-12-28;US;36993;-91421.20058379484;36993;265.0;2579.0;728.0;2701.0;19.0
2023-12-29;GM;1282;-2050.236314203453;1282;19.0;53.0;13.0;104.0;2.0
2023-12-29;IS;10285;-55752.921817770904;10285;220.0;459.0;421.0;1846.0;39.0
2023-12-29;NI;4094;-8226.840099374658;4094;8.0;182.0;105.0;330.0;14.0
2023-12-29;PK;2255;-6643.416952065135;2255;25.0;239.0;26.0;86.0;2.0
2023-12-29;RS;5063;-21671.441929589106;5063;21.0;272.0;215.0;1182.0;0.0
2023-12-29;TW;394;-475.3913079290696;394;3.0;16.0;2.0;21.0;0.0
2023-12-29;UP;5208;-22567.836951411024;5208;22.0;131.0;248.0;1493.0;1.0
2023-12-29;US;36579;-91652.66795007892;36579;235.0;2569.0;685.0;2677.0;13.0
2023-12-30;GM;811;-1395.095855716234;811;3.0;36.0;9.0;46.0;0.0
2023-12-30;IS;7190;-39694.42880723761;7190;91.0;289.0;236.0;1468.0;25.0
2023-12-30;NI;3163;-5002.695437418398;3163;13.0;105.0;129.0;207.0;12.0
2023-12-30;PK;1839;-5694.301935121312;1839;22.0;185.0;33.0;118.0;0.0
2023-12-30;RS;4109;-20076.862622311943;4109;25.0;103.0;159.0;939.0;1.0
2023-12-30;TW;413;-478.4776088656372;413;2.0;4.0;0.0;11.0;0.0
2023-12-30;UP;3773;-19300.52783967603;3773;9.0;68.0;150.0;1017.0;0.0
2023-12-30;US;23618;-58595.72529826306;23618;129.0;1603.0;441.0;1819.0;3.0
2023-12-31;GM;990;-2761.05432179815;990;10.0;91.0;22.0;71.0;0.0
2023-12-31;IS;8163;-42556.34151869435;8163;108.0;334.0;318.0;1788.0;33.0
2023-12-31;NI;3350;-5377.630878485426;3350;17.0;198.0;87.0;198.0;8.0
2023-12-31;PK;1665;-6509.705472302648;1665;28.0;142.0;34.0;259.0;1.0
2023-12-31;RS;3534;-17652.286974770363;3534;24.0;146.0;122.0;745.0;1.0
2023-12-31;TW;551;-850.1032832487067;551;0.0;2.0;0.0;23.0;0.0
2023-12-31;UP;2989;-15347.03262450938;2989;8.0;96.0;118.0;761.0;2.0
2023-12-31;US;18123;-39999.41594356845;18123;103.0;1095.0;279.0;1445.0;4.0
2024-01-01;GM;935;-1618.6644100214542;935;2.0;83.0;14.0;55.0;0.0
2024-01-01;IS;7220;-35716.766360319176;7220;121.0;253.0;261.0;1539.0;50.0
2024-01-01;NI;2921;-1605.0224743816236;2921;9.0;153.0;26.0;167.0;2.0
2024-01-01;PK;1811;-5060.222983851517;1811;28.0;136.0;14.0;155.0;0.0
2024-01-01;RS;2686;-10669.420392591368;2686;14.0;63.0;75.0;632.0;6.0
2024-01-01;TW;639;-373.69264371555334;639;1.0;4.0;0.0;28.0;0.0
2024-01-01;UP;2462;-10695.234887137238;2462;10.0;68.0;73.0;737.0;7.0
2024-01-01;US;18279;-41416.23331494305;18279;94.0;1180.0;291.0;1521.0;6.0
2024-01-02;GM;1143;-1633.08017942598;1143;8.0;59.0;18.0;72.0;0.0
2024-01-02;IS;11217;-62268.486047464736;11217;139.0;453.0;476.0;2416.0;48.0
2024-01-02;NI;3476;-4432.56077031534;3476;18.0;169.0;69.0;171.0;3.0
2024-01-02;PK;2034;-5026.35383367615;2034;36.0;123.0;60.0;179.0;3.0
2024-01-02;RS;4247;-18466.46606116924;4247;16.0;87.0;164.0;1080.0;3.0
2024-01-02;TW;662;-757.6693269930191;662;0.0;16.0;3.0;35.0;0.0
2024-01-02;UP;3816;-18157.58200171652;3816;6.0;54.0;166.0;1111.0;5.0
2024-01-02;US;33498;-72401.1753346198;33498;217.0;1979.0;517.0;2467.0;4.0
2024-01-03;GM;1431;-3514.313018404514;1431;8.0;43.0;32.0;88.0;0.0
2024-01-03;IS;12375;-70475.00327035975;12375;203.0;379.0;512.0;1984.0;78.0
2024-01-03;NI;3587;-5923.918386866501;3587;28.0;160.0;85.0;241.0;12.0
2024-01-03;PK;2225;-6846.529314969095;2225;52.0;171.0;67.0;146.0;0.0
2024-01-03;RS;3890;-17745.464136270406;3890;15.0;104.0;104.0;904.0;1.0
2024-01-03;TW;509;-699.1794786551474;509;3.0;21.0;4.0;11.0;0.0
2024-01-03;UP;3932;-16654.194611626393;3932;7.0;83.0;112.0;928.0;3.0
2024-01-03;US;42363;-109790.31904639116;42363;190.0;2650.0;772.0;3188.0;9.0
2024-01-04;GM;1857;-4427.884031899764;1857;7.0;46.0;23.0;111.0;0.0
2024-01-04;IS;13051;-73082.02058802861;13051;228.0;385.0;517.0;1839.0;67.0
2024-01-04;NI;3524;-7227.87412878128;3524;14.0;212.0;89.0;279.0;2.0
2024-01-04;PK;1949;-5175.074147576502;1949;27.0;172.0;34.0;98.0;0.0
2024-01-04;RS;3842;-13756.071042809042;3842;18.0;152.0;135.0;744.0;6.0
2024-01-04;TW;476;-737.650779332921;476;2.0;13.0;3.0;8.0;0.0
2024-01-04;UP;3901;-13361.613073183196;3901;23.0;99.0;128.0;734.0;5.0
2024-01-04;US;50769;-135074.0260243106;50769;346.0;3083.0;909.0;3923.0;4.0
2024-01-05;GM;1839;-5305.06290032435;1839;14.0;85.0;16.0;92.0;0.0
2024-01-05;IS;11209;-56754.227347413915;11209;122.0;299.0;362.0;1644.0;60.0
2024-01-05;NI;3541;-6267.304058073721;3541;22.0;186.0;103.0;282.0;0.0
2024-01-05;PK;2213;-5302.848011864203;2213;46.0;166.0;33.0;163.0;0.0
2024-01-05;RS;4147;-14126.964919446536;4147;18.0;211.0;75.0;837.0;1.0
2024-01-05;TW;707;-856.5672262731599;707;0.0;16.0;0.0;26.0;0.0
2024-01-05;UP;4014;-12801.330329778437;4014;17.0;146.0;86.0;817.0;0.0
2024-01-05;US;49108;-130086.5739786879;49108;257.0;3203.0;865.0;3740.0;14.0
2024-01-06;GM;1077;-2430.351266494968;1077;7.0;29.0;13.0;80.0;0.0
2024-01-06;IS;9100;-46114.07385424714;9100;175.0;285.0;295.0;1477.0;55.0
2024-01-06;NI;2848;-5357.124008458267;2848;16.0;117.0;68.0;232.0;5.0
2024-01-06;PK;1601;-3319.444169960574;1601;20.0;78.0;21.0;91.0;2.0
2024-01-06;RS;2742;-10423.601699983925;2742;10.0;142.0;68.0;563.0;0.0
2024-01-06;TW;379;-564.1493900218236;379;3.0;5.0;1.0;8.0;0.0
2024-01-06;UP;2683;-9134.389931116975;2683;8.0;50.0;49.0;558.0;0.0
2024-01-06;US;32614;-81828.80845766926;32614;233.0;2068.0;587.0;2196.0;16.0
2024-01-07;GM;913;-2067.1320433476208;913;13.0;26.0;11.0;56.0;2.0
2024-01-07;IS;9944;-50198.96240373138;9944;136.0;174.0;295.0;1767.0;28.0
2024-01-07;NI;3026;-3123.253882707432;3026;42.0;133.0;38.0;136.0;0.0
2024-01-07;PK;1583;-3100.9904256904833;1583;29.0;75.0;17.0;78.0;0.0
2024-01-07;RS;1939;-6910.349697492378;1939;7.0;93.0;39.0;452.0;1.0
2024-01-07;TW;504;-850.9214072816038;504;7.0;7.0;6.0;13.0;0.0
2024-01-07;UP;2317;-7065.0457808028;2317;15.0;50.0;37.0;500.0;1.0
2024-01-07;US;22334;-53250.17159943255;22334;122.0;1292.0;425.0;1450.0;6.0
2024-01-08;GM;1823;-4523.095881386083;1823;59.0;86.0;16.0;90.0;0.0
2024-01-08;IS;13703;-69615.2731175806;13703;194.0;341.0;416.0;2306.0;58.0
2024-01-08;NI;4051;-6599.213577304529;4051;45.0;238.0;93.0;190.0;2.0
2024-01-08;PK;2222;-4638.728496570788;2222;55.0;91.0;34.0;125.0;0.0
2024-01-08;RS;3278;-10702.14804335707;3278;11.0;133.0;93.0;759.0;3.0
2024-01-08;TW;707;-919.4585191208216;707;16.0;17.0;3.0;23.0;0.0
2024-01-08;UP;3424;-11198.963302524517;3424;7.0;83.0;95.0;828.0;1.0
2024-01-08;US;39814;-85382.41685151479;39814;314.0;2239.0;613.0;2403.0;11.0
2024-01-09;GM;1981;-2291.1288285903615;1981;27.0;58.0;12.0;81.0;1.0
2024-01-09;IS;13954;-68375.95945733876;13954;229.0;408.0;456.0;2243.0;58.0
2024-01-09;NI;3750;-6199.148643609998;3750;22.0;184.0;58.0;169.0;1.0
2024-01-09;PK;2196;-3391.532380681314;2196;7.0;143.0;23.0;151.0;0.0
2024-01-09;RS;4004;-14578.409637875558;4004;35.0;224.0;95.0;686.0;0.0
2024-01-09;TW;1213;-1582.226197641706;1213;3.0;29.0;9.0;30.0;0.0
2024-01-09;UP;3750;-11910.570839456384;3750;22.0;76.0;89.0;623.0;0.0
2024-01-09;US;49464;-109091.09489923184;49464;392.0;3003.0;785.0;2894.0;13.0
2024-01-10;GM;1691;-3573.4076458290992;1691;20.0;59.0;11.0;96.0;0.0
2024-01-10;IS;13826;-65019.97202843229;13826;153.0;395.0;407.0;1786.0;44.0
2024-01-10;NI;4096;-6179.097093662324;4096;32.0;221.0;64.0;184.0;3.0
2024-01-10;PK;2320;-5719.4281505726185;2320;32.0;137.0;24.0;196.0;1.0
2024-01-10;RS;4073;-13441.626967553768;4073;17.0;150.0;67.0;526.0;0.0
2024-01-10;TW;1360;-1503.4750224827856;1360;11.0;26.0;5.0;28.0;0.0
2024-01-10;UP;4274;-9574.30529776685;4274;28.0;79.0;59.0;488.0;1.0
2024-01-10;US;49812;-115377.05038319074;49812;272.0;3081.0;840.0;2962.0;11.0
2024-01-11;GM;1840;-2913.308719447162;1840;19.0;53.0;14.0;67.0;0.0
2024-01-11;IS;14230;-69096.04304915208;14230;188.0;402.0;492.0;1541.0;70.0
2024-01-11;NI;4294;-8099.981389289032;4294;20.0;290.0;84.0;196.0;3.0
2024-01-11;PK;2373;-5194.501864468838;2373;16.0;148.0;25.0;228.0;0.0
2024-01-11;RS;4539;-14759.35420500416;4539;26.0;187.0;87.0;524.0;2.0
2024-01-11;TW;2088;-2780.880384601702;2088;15.0;36.0;13.0;38.0;0.0
2024-01-11;UP;5059;-11840.060348497558;5059;24.0;87.0;97.0;510.0;0.0
2024-01-11;US;52551;-123390.77940308096;52551;271.0;3199.0;784.0;2997.0;22.0
2024-01-12;GM;1898;-4182.6925801451525;1898;14.0;52.0;19.0;93.0;2.0
2024-01-12;IS;12506;-63600.731490137994;12506;190.0;284.0;394.0;1571.0;89.0
2024-01-12;NI;4169;-1561.5851144363733;4169;19.0;180.0;88.0;197.0;0.0
2024-01-12;PK;2275;-4149.142322053138;2275;22.0;137.0;33.0;195.0;1.0
2024-01-12;RS;4639;-14603.591339031846;4639;32.0;205.0;62.0;406.0;7.0
2024-01-12;TW;1718;-2558.5255167978653;1718;18.0;56.0;3.0;51.0;0.0
2024-01-12;UP;5414;-10861.34724191291;5414;24.0;121.0;66.0;432.0;2.0
2024-01-12;US;50232;-123889.6774970004;50232;333.0;2819.0;683.0;3379.0;37.0
2024-01-13;GM;1086;-2674.3824857347736;1086;16.0;46.0;18.0;65.0;0.0
2024-01-13;IS;8492;-43683.70746166094;8492;261.0;229.0;254.0;1154.0;35.0
2024-01-13;NI;3066;81.22259822609809;3066;15.0;145.0;59.0;101.0;1.0
2024-01-13;PK;2031;-3263.1037145097293;2031;27.0;80.0;6.0;183.0;0.0
2024-01-13;RS;2651;-8968.691394794172;2651;24.0;91.0;69.0;500.0;0.0
2024-01-13;TW;2469;-1212.4763523063675;2469;10.0;62.0;3.0;51.0;0.0
2024-01-13;UP;3410;-7592.271551073385;3410;13.0;75.0;66.0;477.0;0.0
2024-01-13;US;30594;-68861.89200622708;30594;274.0;1698.0;424.0;2011.0;9.0
2024-01-14;GM;1168;-3648.653855060475;1168;34.0;43.0;16.0;45.0;0.0
2024-01-14;IS;10029;-55331.82173237276;10029;351.0;367.0;414.0;1558.0;35.0
2024-01-14;NI;2826;-1074.2177206000042;2826;26.0;94.0;54.0;136.0;0.0
2024-01-14;PK;1858;-4230.840446399676;1858;41.0;88.0;20.0;187.0;0.0
2024-01-14;RS;2366;-6770.777321568386;2366;29.0;89.0;50.0;365.0;0.0
2024-01-14;TW;2115;-823.4873670646458;2115;9.0;30.0;5.0;31.0;0.0
2024-01-14;UP;2782;-5481.935890776219;2782;30.0;54.0;31.0;329.0;0.0
2024-01-14;US;23047;-45888.87564381748;23047;269.0;1177.0;396.0;1673.0;6.0
2024-01-15;GM;1596;-4319.924031313133;1596;61.0;32.0;18.0;71.0;8.0
2024-01-15;IS;11467;-55900.86707149031;11467;255.0;430.0;399.0;1760.0;65.0
2024-01-15;NI;3772;-3039.272044225581;3772;35.0;108.0;111.0;249.0;0.0
2024-01-15;PK;1965;-3787.91426177852;1965;36.0;99.0;30.0;121.0;0.0
2024-01-15;RS;4287;-11039.252210940744;4287;28.0;151.0;76.0;556.0;3.0
2024-01-15;TW;2272;-430.4185158522911;2272;13.0;34.0;12.0;40.0;0.0
2024-01-15;UP;4815;-9248.419320464003;4815;41.0;128.0;69.0;511.0;0.0
2024-01-15;US;34064;-53985.23427632891;34064;335.0;1577.0;547.0;2578.0;10.0
2024-01-16;GM;1737;-2980.5526890540905;1737;31.0;72.0;30.0;76.0;3.0
2024-01-16;IS;11928;-56061.500832302634;11928;171.0;380.0;400.0;1721.0;67.0
2024-01-16;NI;3952;-6763.312612873403;3952;18.0;146.0;155.0;272.0;1.0
2024-01-16;PK;2013;-4824.242100977596;2013;12.0;149.0;33.0;177.0;2.0
2024-01-16;RS;4435;-12799.865448482597;4435;29.0;228.0;87.0;504.0;1.0
2024-01-16;TW;1759;-67.35604976881788;1759;4.0;33.0;11.0;52.0;0.0
2024-01-16;UP;5087;-9503.928044115071;5087;24.0;136.0;65.0;422.0;0.0
2024-01-16;US;44974;-70972.43706196077;44974;323.0;2336.0;681.0;2742.0;5.0
2024-01-17;GM;2162;-3508.9091633283456;2162;44.0;97.0;26.0;79.0;0.0
2024-01-17;IS;12476;-54322.56394277201;12476;177.0;371.0;360.0;1836.0;71.0
2024-01-17;NI;4277;-10117.731909113198;4277;25.0;174.0;125.0;253.0;0.0
2024-01-17;PK;4084;-17579.280030277634;4084;44.0;183.0;103.0;620.0;3.0
2024-01-17;RS;4860;-15578.93723577146;4860;89.0;244.0;67.0;549.0;7.0
2024-01-17;TW;1227;-769.544963532934;1227;8.0;17.0;4.0;31.0;0.0
2024-01-17;UP;5481;-11687.477328297016;5481;45.0;92.0;65.0;569.0;2.0
2024-01-17;US;49896;-100717.69585622563;49896;323.0;2833.0;839.0;2894.0;6.0
2024-01-18;GM;2121;-2751.1452428187386;2121;24.0;92.0;16.0;92.0;2.0
2024-01-18;IS;12462;-54322.321470770425;12462;152.0;418.0;415.0;1778.0;41.0
2024-01-18;NI;3864;-7739.045465073968;3864;11.0;222.0;119.0;143.0;1.0
2024-01-18;PK;6075;-27589.5832007754;6075;42.0;170.0;112.0;1333.0;3.0
2024-01-18;RS;5170;-15133.530372884485;5170;56.0;260.0;86.0;539.0;0.0
2024-01-18;TW;910;-163.43351882885767;910;2.0;15.0;0.0;7.0;0.0
2024-01-18;UP;4949;-12588.771751063154;4949;23.0;128.0;79.0;550.0;0.0
2024-01-18;US;52481;-113866.55359912278;52481;279.0;3267.0;939.0;3191.0;15.0
2024-01-19;GM;2326;-3708.772847563804;2326;20.0;70.0;15.0;93.0;0.0
2024-01-19;IS;11239;-52650.73680889494;11239;148.0;364.0;341.0;1503.0;58.0
2024-01-19;NI;3933;-8186.08937203075;3933;44.0;259.0;101.0;152.0;0.0
2024-01-19;PK;4693;-17872.599032452294;4693;30.0;131.0;67.0;708.0;2.0
2024-01-19;RS;5181;-15672.92869280376;5181;40.0;229.0;82.0;545.0;10.0
2024-01-19;TW;748;-387.7732021800843;748;2.0;9.0;1.0;26.0;0.0
2024-01-19;UP;4242;-12210.19647971412;4242;33.0;131.0;72.0;525.0;0.0
2024-01-19;US;49401;-112890.42558654264;49401;291.0;3229.0;914.0;3181.0;18.0
2024-01-20;GM;1182;-2397.2948944724526;1182;37.0;33.0;13.0;67.0;1.0
2024-01-20;IS;8925;-43629.66161200608;8925;162.0;210.0;287.0;1493.0;31.0
2024-01-20;NI;3442;-7467.301795148456;3442;38.0;263.0;117.0;143.0;0.0
2024-01-20;PK;2250;-6130.816621883263;2250;9.0;97.0;28.0;305.0;0.0
2024-01-20;RS;2846;-10363.558742485224;2846;37.0;129.0;71.0;324.0;3.0
2024-01-20;TW;379;-143.70254928741622;379;7.0;4.0;1.0;14.0;0.0
2024-01-20;UP;2143;-5842.845003238441;2143;14.0;48.0;55.0;235.0;0.0
2024-01-20;US;30803;-72819.793199141;30803;152.0;1986.0;635.0;1951.0;6.0
2024-01-21;GM;1079;-2151.450011119822;1079;43.0;39.0;16.0;58.0;3.0
2024-01-21;IS;9670;-51025.91424826227;9670;130.0;288.0;364.0;1731.0;40.0
2024-01-21;NI;3469;-8461.274011275756;3469;21.0;236.0;155.0;203.0;0.0
2024-01-21;PK;1714;-4132.371998037155;1714;13.0;79.0;34.0;206.0;4.0
2024-01-21;RS;3177;-11273.353556899783;3177;29.0;108.0;94.0;559.0;1.0
